TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,Minivan,Panel Truck,Pickup,Sports Car,Van,z_SUV,Clerical,Doctor,Home Maker,Lawyer,Manager,Professional,Student,z_Blue Collar
1,0,31.0,2,12.0,17567.0,1,0.0,0,0,0,14,0,6360.0,10,0,0.0,0,0,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,57.0,0,10.0,162165.0,0,437750.0,0,0,4,33,0,13820.0,6,1,0.0,0,0,0,20.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,11.0,73644.0,0,266128.0,1,1,2,5,0,6100.0,1,0,0.0,0,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,13.0,19270.0,0,118739.0,1,0,0,51,0,18870.0,11,0,0.0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,34.0,1,12.0,56113.0,0,163622.0,1,1,2,16,0,4900.0,10,0,0.0,0,0,0,9.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,37.0,1,7.0,102769.0,0,235822.0,1,1,2,5,1,15480.0,7,0,0.0,0,0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,42.0,3,14.0,32808.0,0,165172.0,1,0,0,32,0,11990.0,4,1,1188.0,1,0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,42.0,3,12.0,9671.0,0,0.0,1,1,1,9,0,9900.0,3,0,3986.0,3,0,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,51.0,0,12.0,70846.0,0,0.0,0,0,4,23,0,17810.0,7,1,0.0,0,0,0,12.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,36.0,0,12.0,32252.0,0,127659.0,1,0,1,33,1,5620.0,4,0,10383.0,2,0,5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,39.0,0,12.0,66962.0,0,219185.0,1,1,1,41,1,12100.0,13,0,0.0,0,0,2,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,45.0,3,15.0,79586.0,0,,1,1,3,5,0,13960.0,1,0,5006.0,3,0,0,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,40.0,2,14.0,26555.0,0,160140.0,1,1,0,47,0,8160.0,17,0,0.0,0,0,1,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56.0,0,9.0,68800.0,0,233047.0,1,1,3,38,0,13980.0,4,0,3631.0,1,0,0,14.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,56.0,0,10.0,199336.0,0,501076.0,1,1,4,23,1,41280.0,1,0,0.0,0,0,1,16.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,34.0,3,14.0,56095.0,0,186866.0,1,0,2,58,0,6970.0,6,1,0.0,0,0,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54.0,0,16.0,72540.0,0,265894.0,1,1,3,37,0,19470.0,6,0,32145.0,1,0,4,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,44.0,1,11.0,26653.0,1,0.0,0,1,1,54,0,9260.0,1,0,0.0,0,0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,40.0,3,12.0,109956.0,1,0.0,0,0,0,32,0,19330.0,6,1,3869.0,3,0,2,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,53.0,0,8.0,109230.0,0,301276.0,1,0,4,32,0,28570.0,1,0,0.0,0,0,0,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,52.0,0,11.0,38442.0,0,175653.0,0,1,2,25,1,14880.0,4,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,36.0,0,11.0,78379.0,0,240848.0,1,0,2,31,1,14080.0,1,1,7419.0,1,0,3,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,38.0,0,11.0,19207.0,0,0.0,0,0,3,34,0,4200.0,1,0,13591.0,1,0,4,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,42.0,0,12.0,109919.0,0,348658.0,1,1,3,23,0,22520.0,9,0,0.0,0,0,0,8.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,55.0,0,15.0,121913.0,0,0.0,0,1,3,38,0,18080.0,11,0,0.0,0,0,0,8.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,51.0,0,8.0,52395.0,0,0.0,0,0,2,74,0,19740.0,6,1,4447.0,3,0,0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,21.0,1,12.0,360.0,1,0.0,0,0,1,44,1,3320.0,6,1,6117.0,3,0,1,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,40.0,0,11.0,38957.0,0,140755.0,1,1,1,29,1,12110.0,1,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,57.0,2,16.0,6018.0,1,0.0,0,1,0,23,0,9330.0,4,0,0.0,0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,33.0,1,8.0,32708.0,1,0.0,0,0,1,56,1,31040.0,1,0,7343.0,2,0,4,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,51.0,0,6.0,72037.0,0,0.0,0,0,1,13,1,19080.0,6,1,6162.0,2,0,6,8.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,58.0,0,12.0,95447.0,0,344763.0,0,0,2,9,0,12460.0,6,1,0.0,0,0,0,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,37.0,3,15.0,18784.0,1,0.0,0,0,1,20,1,7080.0,7,1,26827.0,4,0,3,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,37.0,1,0.0,0.0,1,0.0,0,1,2,50,0,9270.0,9,0,0.0,0,1,0,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,54.0,0,13.0,20058.0,0,140497.0,1,0,0,15,0,16390.0,6,1,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,9.0,136301.0,0,0.0,0,0,4,18,0,1500.0,1,1,1155.0,3,0,8,16.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,51.0,0,14.0,188841.0,0,455605.0,1,1,4,43,0,35600.0,6,0,0.0,0,0,3,9.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,37.0,1,11.0,92633.0,0,268718.0,1,0,1,55,1,33220.0,1,1,0.0,0,0,2,7.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,36.0,3,9.0,20765.0,1,0.0,0,1,0,19,0,12510.0,1,0,0.0,0,0,6,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,49.0,0,0.0,0.0,0,0.0,1,0,2,24,1,6400.0,4,1,7399.0,2,0,1,15.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,60.0,0,12.0,79245.0,0,0.0,0,0,1,36,1,24170.0,1,1,0.0,0,0,0,8.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,39.0,1,11.0,97766.0,1,,0,0,2,10,0,11280.0,7,1,8835.0,2,0,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,53.0,0,11.0,32956.0,0,202231.0,1,1,1,57,1,18150.0,1,0,0.0,0,0,5,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,54.0,0,10.0,107553.0,0,346995.0,0,0,1,18,1,29070.0,21,0,0.0,0,0,2,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,46.0,0,13.0,64030.0,0,191941.0,1,0,3,60,0,24070.0,3,0,30807.0,1,0,7,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,42.0,2,13.0,,1,0.0,0,1,2,37,0,31960.0,1,0,5827.0,3,0,4,7.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,12.0,214653.0,0,498559.0,1,0,4,21,1,37960.0,11,1,7327.0,1,0,0,16.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,44.0,2,15.0,90939.0,0,290793.0,1,1,3,21,0,2740.0,4,0,0.0,0,1,1,8.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,38.0,0,10.0,95197.0,0,281124.0,1,1,2,46,0,20730.0,9,0,0.0,0,0,0,11.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,35.0,2,12.0,21075.0,1,0.0,0,1,0,38,0,22730.0,6,0,778.0,2,0,4,6.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,37.0,0,8.0,32497.0,0,117288.0,0,0,1,5,0,22090.0,6,0,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,47.0,0,11.0,14359.0,0,0.0,1,0,2,31,1,15490.0,6,0,0.0,0,0,6,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,51.0,0,13.0,27450.0,0,115618.0,1,0,1,40,1,10030.0,17,1,0.0,0,0,2,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,50.0,0,12.0,23773.0,0,132316.0,0,1,0,17,0,8880.0,10,0,6552.0,3,0,5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,51.0,0,7.0,105194.0,0,283144.0,1,0,3,11,0,12020.0,1,0,0.0,0,0,0,9.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,27.0,0,6.0,58576.0,0,168176.0,0,1,2,47,0,16420.0,7,0,2101.0,2,0,3,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,22.0,2,8.0,33571.0,1,0.0,0,1,1,33,1,24560.0,4,0,0.0,0,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,42.0,3,14.0,68330.0,1,254660.0,0,1,2,22,0,12990.0,1,0,0.0,0,0,1,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,51.0,0,8.0,185019.0,0,454107.0,1,1,3,62,1,40180.0,1,0,0.0,0,0,0,15.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,41.0,0,7.0,78866.0,0,0.0,0,0,2,22,1,18270.0,6,1,6856.0,1,0,2,6.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,41.0,1,14.0,57073.0,0,230870.0,1,1,1,38,0,18180.0,13,0,0.0,0,0,2,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,62.0,0,12.0,69331.0,0,276064.0,1,1,4,43,0,26360.0,17,0,5837.0,3,0,0,19.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,60.0,0,13.0,128275.0,0,0.0,0,0,4,33,0,14330.0,10,0,3977.0,3,0,4,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,13.0,132114.0,0,360740.0,1,0,3,62,0,14710.0,1,1,0.0,0,0,0,16.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,59.0,0,12.0,12359.0,0,122315.0,0,0,1,24,0,13640.0,1,0,0.0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,10.0,84647.0,0,235879.0,1,0,4,21,0,14760.0,1,1,30076.0,1,1,0,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,33.0,2,9.0,120322.0,1,0.0,0,0,2,19,1,16830.0,4,1,26318.0,1,0,0,12.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,55.0,0,13.0,59543.0,0,210698.0,1,1,2,32,0,12950.0,1,0,677.0,2,0,4,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,55.0,0,16.0,18244.0,0,0.0,1,0,1,33,1,11030.0,1,1,0.0,0,0,2,11.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,43.0,2,,69476.0,1,0.0,0,1,0,44,0,12750.0,7,0,2516.0,1,0,0,6.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,50.0,0,12.0,43892.0,0,197955.0,1,1,1,30,1,27980.0,3,0,0.0,0,0,2,8.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,48.0,0,11.0,56814.0,0,230221.0,0,0,1,55,0,10930.0,7,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32.0,3,13.0,35119.0,1,173478.0,0,0,1,25,0,13270.0,1,1,34233.0,2,1,4,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,,143719.0,0,0.0,0,0,4,35,0,20770.0,1,0,0.0,0,0,0,25.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,57.0,0,14.0,134837.0,0,413916.0,1,1,2,45,0,27640.0,1,0,0.0,0,0,0,14.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,58.0,0,12.0,30360.0,0,171625.0,0,1,1,12,0,12000.0,6,0,6060.0,1,1,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,0,11.0,55573.0,0,,0,1,1,22,0,11560.0,1,0,0.0,0,0,4,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,39.0,0,11.0,80021.0,0,264048.0,0,0,2,41,1,19530.0,10,1,3047.0,2,0,1,13.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,52.0,0,,52626.0,0,0.0,0,0,2,36,0,10300.0,4,1,5236.0,2,0,6,,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,35.0,0,11.0,116870.0,0,309742.0,0,1,3,38,0,11940.0,12,0,0.0,0,0,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,46.0,0,0.0,0.0,0,114513.0,1,1,2,31,0,22920.0,3,0,0.0,0,0,0,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,40.0,0,10.0,52856.0,0,174800.0,0,1,3,36,0,10790.0,1,0,0.0,0,0,0,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,40.0,1,,83891.0,0,222080.0,1,0,2,64,1,27000.0,4,1,0.0,0,0,0,12.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,55.0,0,14.0,253058.0,0,545672.0,1,1,4,30,0,26810.0,7,0,0.0,0,0,0,14.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,41.0,0,11.0,97614.0,0,273987.0,1,1,3,19,0,31930.0,4,0,0.0,0,0,1,21.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,33.0,1,0.0,0.0,0,120175.0,1,1,1,40,0,9030.0,1,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,57.0,3,15.0,106465.0,0,329334.0,1,1,3,37,0,11760.0,3,0,11528.0,4,0,7,16.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,41.0,0,10.0,55714.0,0,190206.0,0,1,1,75,0,11690.0,10,0,0.0,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,39.0,0,11.0,140275.0,0,385708.0,1,0,3,9,1,23170.0,1,1,0.0,0,0,0,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,50.0,0,12.0,45215.0,0,0.0,0,1,1,41,0,8240.0,10,0,0.0,0,0,0,13.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,43.0,2,0.0,0.0,0,0.0,1,1,0,15,0,5800.0,1,0,5767.0,1,0,9,6.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,37.0,0,11.0,29058.0,0,0.0,0,1,1,30,0,8110.0,6,0,0.0,0,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,54.0,0,13.0,,0,0.0,0,1,1,41,1,10390.0,3,0,0.0,0,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,50.0,0,0.0,0.0,0,103572.0,1,1,3,51,0,1500.0,6,0,0.0,0,0,1,17.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,54.0,0,,52383.0,0,197029.0,1,0,2,64,0,7730.0,6,1,0.0,0,0,1,6.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,60.0,0,15.0,35390.0,0,140705.0,1,1,1,21,1,17140.0,6,0,8410.0,1,0,0,8.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,47.0,0,11.0,243751.0,0,0.0,0,0,4,18,1,33840.0,1,0,0.0,0,0,1,17.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,29.0,4,14.0,33572.0,1,0.0,0,1,0,56,0,7760.0,4,0,5293.0,1,0,6,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,44.0,3,13.0,18154.0,0,108984.0,1,0,0,77,1,6420.0,1,1,8183.0,2,0,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,61.0,0,13.0,103293.0,0,284550.0,1,1,4,37,0,42520.0,7,0,0.0,0,0,0,14.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,51.0,0,,152156.0,0,396292.0,1,0,3,22,1,19780.0,6,1,0.0,0,0,0,10.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,38.0,0,13.0,15252.0,0,146062.0,1,1,0,31,0,3030.0,1,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,49.0,0,17.0,34127.0,0,181309.0,1,1,2,33,0,4910.0,4,0,7244.0,1,0,3,7.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,32.0,0,6.0,11898.0,0,118273.0,1,0,0,39,0,10700.0,3,1,0.0,0,0,2,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,51.0,1,0.0,0.0,0,0.0,1,1,1,52,0,11800.0,7,0,0.0,0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,48.0,0,11.0,49035.0,0,168921.0,1,0,1,20,1,11210.0,1,1,7759.0,2,0,1,6.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,38.0,0,9.0,178356.0,0,0.0,0,1,4,21,0,23140.0,1,0,0.0,0,0,0,19.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,38.0,3,17.0,3151.0,0,107534.0,1,0,1,39,1,14990.0,4,0,3826.0,2,0,3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,42.0,0,11.0,59598.0,0,0.0,0,0,0,49,0,14190.0,1,0,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,44.0,2,,61616.0,0,236422.0,1,1,2,26,0,16540.0,1,0,0.0,0,0,1,7.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,48.0,0,12.0,46839.0,0,0.0,0,0,1,14,0,13790.0,1,0,19596.0,1,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,59.0,0,14.0,23892.0,0,0.0,0,0,0,27,1,23830.0,6,1,3600.0,2,0,2,7.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52.0,0,0.0,0.0,0,,1,1,4,64,0,6700.0,1,0,0.0,0,0,1,9.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,45.0,1,13.0,34675.0,0,165566.0,1,1,0,37,0,7660.0,4,0,0.0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,33.0,0,12.0,40071.0,0,,1,1,2,23,0,8810.0,1,0,0.0,0,0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,38.0,3,15.0,,1,0.0,0,0,1,61,0,19550.0,16,0,6436.0,1,0,3,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,33.0,1,11.0,18196.0,0,0.0,1,1,1,26,1,8510.0,1,0,0.0,0,0,0,8.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,48.0,0,8.0,78254.0,0,233959.0,1,1,1,37,0,14130.0,6,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
